ID,Metabolite,Metab ID,KEGG Pathway ID,KEGG Pathway Description,Library ID,Adducts,Formula,Retention time,KEGG Compound ID,Mode,KEGG Compound First Category,KEGG Compound Second Category,KEGG Pathway First Category,KEGG Pathway Second Category,HMDB Superclass,HMDB Class,M/Z,RSD,Fragmentation Score,Theoretical Fragmentation Score,Mass Error,CAS ID,HMDB Subclass,leaf_CT1,leaf_CT2,leaf_CT3,leaf_CT4,leaf_CH1,leaf_CH2,leaf_CH3,leaf_CH4,leaf_MT1,leaf_MT2,leaf_MT3,leaf_MT4,leaf_MH1,leaf_MH2,leaf_MH3,leaf_MH4,leaf_ST1,leaf_ST2,leaf_ST3,leaf_ST4,leaf_SH1,leaf_SH2,leaf_SH3,leaf_SH4,Root_CT1,Root_CT2,Root_CT3,Root_CT4,Root_CH1,Root_CH2,Root_CH3,Root_CH4,Root_MT1,Root_MT2,Root_MT3,Root_MT4,Root_MH1,Root_MH2,Root_MH3,Root_MH4,Root_ST1,Root_ST2,Root_ST3,Root_ST4,Root_SH1,Root_SH2,Root_SH3,Root_SH4,QC01,QC02,QC03,QC04,QC05
neg_6210,Fluvoxamine,metab_14902,-,-,HMDB0014322,M+Na-2H,C15H21F3N2O2,4.793,C07571,neg,-,-,-,-,Benzenoids,Benzene and substituted derivatives,339.1272237,0.128205727,0,46.5,-9.293128506,54739-18-3,Trifluoromethylbenzenes,2.8448,2.8228,2.8751,2.7598,2.8952,2.8327,2.8408,2.8615,2.9177,2.9554,2.9125,2.9117,2.8835,2.8661,2.8627,2.8659,2.8966,2.9119,2.9266,2.8661,2.8135,2.8575,3.386,2.8459,3.023,3.0344,3.6209,3.6288,4.2638,4.889,4.4432,4.476,3.9358,3.6713,4.0962,4.252,5.0568,5.0089,5.0412,4.9468,5.1619,5.3368,5.0676,5.1532,4.998,5.1581,5.1032,5.2149,4.1247,4.2442,4.2549,4.2801,4.2401
neg_6212,Phaseolotoxin,metab_14904,-,-,HMDB0301841,M+Na-2H,C14H33N10O7PS,4.7875,C08440,neg,-,-,-,-,Organic acids and derivatives,Carboxylic acids and derivatives,537.1705173,0.246926457,0,63.1,-6.492857926,62249-77-8,"Amino acids, peptides, and analogues",2.8576,4.0471,3.8604,4.3637,3.8552,4.1294,4.0217,4.4064,4.1823,3.7084,4.3999,4.3711,4.4255,4.8985,4.8886,3.5119,4.2049,4.5708,4.2144,4.8482,5.2048,4.7307,5.3001,4.3053,3.4966,3.0471,4.0533,4.004,2.9568,4.4097,4.6302,3.9619,3.5263,4.2858,4.5782,4.3485,4.4651,4.2743,4.5264,4.1018,3.9192,4.7488,4.5035,4.7884,4.5121,4.0101,4.3766,4.5992,4.509,4.2324,4.5138,4.5528,4.4655
neg_6215,Phenylpyruvic Acid,metab_14907,map01100;map01110;map01210;map00960;map01230;map00360;map00400,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of amino acids;Phenylalanine metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis",HMDB0000205;HMDB0304081;PW_C000131;MJDBOTE0000608,M-H,C9H8O3,4.7875,C00166,neg,-,-,Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism,Global and overview maps;Global and overview maps;Global and overview maps;Biosynthesis of other secondary metabolites;Global and overview maps;Amino acid metabolism;Amino acid metabolism,Benzenoids,Benzene and substituted derivatives,163.0411168,0.07999963,95.5,0,6.395470683,156-06-9,Phenylpyruvic acid derivatives,5.0177,4.9944,4.9343,4.7162,5.2399,4.5779,4.4105,4.958,4.7599,4.843,4.7644,4.8019,4.468,4.6068,4.5837,4.7203,4.6622,4.7189,4.8599,4.7145,4.5993,4.535,4.5932,4.6215,6.2115,5.8856,6.3037,6.1797,5.7433,5.8033,5.716,5.8656,5.9447,6.1342,6.0462,6.1569,6.2569,5.9333,5.9276,5.7859,6.0193,6.1756,6.1095,6.0005,6.3421,6.3363,6.3311,6.2955,5.6188,5.6772,5.6996,5.7114,5.6909
neg_6217,4-Vinylphenol,metab_14909,map00940,Phenylpropanoid biosynthesis,HMDB0004072,M-H,C8H8O,4.7875,C05627,neg,-,-,Metabolism,Biosynthesis of other secondary metabolites,Benzenoids,Benzene and substituted derivatives,119.0505934,0.105225524,47.8,0,2.956436868,2628-17-3,Styrenes,4.2587,4.0881,3.9755,3.6527,4.4028,3.4755,3.3666,4.0618,3.6273,3.8934,3.7748,4.5388,3.247,3.6916,3.6761,3.6842,3.6257,3.7387,3.9255,3.8544,3.5971,3.5436,3.5614,3.6691,5.4052,5.0604,5.4988,5.3718,4.9376,4.985,4.8876,5.032,5.1279,5.3175,5.2376,5.353,5.4456,5.1236,5.1148,4.9405,5.2118,5.3698,5.3033,5.1937,5.5301,5.5404,5.5408,5.4927,4.7912,4.8732,4.899,4.9164,4.8787
neg_6220,Naringin dihydrochalcone,metab_14913,map00941,Flavonoid biosynthesis,HMDB0002927;HMDB0255461,M-H2O-H,C27H34O14,4.78,C09789,neg,-,-,Metabolism,Biosynthesis of other secondary metabolites,Phenylpropanoids and polyketides,Flavonoids,563.1828344,0.078362231,0,66.5,9.996180181,10236-47-2,Flavonoid glycosides,4.3641,4.5457,4.4744,2.8788,3.7202,3.8566,3.6612,4.105,3.2887,3.0744,3.0315,3.0307,3.4976,3.2182,3.1373,2.9849,3.2388,3.0309,3.0456,3.3996,3.0355,3.0768,2.9794,2.9649,4.9164,4.9793,5.1786,4.989,5.5058,5.6337,5.582,5.5223,5.1092,5.3554,5.392,5.3987,5.5394,5.5376,5.5469,5.4478,5.5544,5.7014,5.6091,5.6614,5.6791,5.7461,5.6833,5.7548,4.845,4.8946,4.9405,4.9077,4.9086
neg_6226,Inosine pyruvate,metab_14919,-,-,HMDB0253490,2M-H,C13H14N4O7,4.7724,-,neg,-,-,-,-,"Nucleosides, nucleotides, and analogues",Purine nucleosides,675.1615274,0.026401584,0,60.5,-5.462836722,-,Not Available,4.7765,5.2886,5.7224,6.0262,5.4976,5.5897,5.1374,5.32,5.4749,5.6573,5.5324,5.682,5.622,5.4992,5.653,5.4998,5.6564,5.6649,5.5678,5.6144,5.6368,5.2344,5.5762,4.6302,0.0715,0.0732,0.0689,0.0736,0.0604,0.0639,0.0608,0.0579,0.0678,0.0693,0.071,0.0682,0.0699,0.0672,0.0673,0.0651,0.0679,0.0678,0.0702,0.0675,0.0668,0.066,0.0702,2.056,5.4489,5.4308,5.4367,5.4518,5.4252
neg_6227,O-Demethyl apixaban,metab_14920,-,-,HMDB0255847,M+Na-2H,C24H23N5O4,4.7724,-,neg,-,-,-,-,Organoheterocyclic compounds,Piperidines,466.1515211,0.28124137,0,69,4.153596546,-,Phenylpiperidines,3.6991,3.7714,3.9556,3.792,4.27,4.8317,5.1504,4.7384,3.238,4.8928,4.2782,3.9118,5.1109,5.0701,4.2583,3.7306,3.3866,3.3552,4.1413,3.7633,4.4422,4.9332,4.1823,5.166,3.08,3.0914,3.0628,3.0939,3.0011,3.0274,3.0045,2.9812,3.0552,3.0654,3.0767,3.0579,3.0695,3.0512,3.0515,3.0364,3.0561,3.0552,3.0717,3.053,3.048,3.0428,3.0712,3.0644,4.3901,4.1547,4.5019,4.5099,4.4512
neg_6230,Kaltostat,metab_14924,map01100;map00051,Metabolic pathways;Fructose and mannose metabolism,HMDB0029940;HMDB0253761,M+FA-H,C14H22O13,4.7724,C01768,neg,-,-,Metabolism;Metabolism,Global and overview maps;Carbohydrate metabolism,Organic oxygen compounds,Organooxygen compounds,443.1031126,0.223896144,0,57,-2.84090751,9005-32-7,Carbohydrates and carbohydrate conjugates,2.8932,3.4035,4.2416,4.9355,4.3529,4.3791,3.7834,4.0962,3.9473,4.4187,3.8919,4.3443,4.4646,4.3718,4.5154,4.2091,4.3744,4.584,4.3492,4.3874,4.3808,3.9717,4.4,2.8942,3.0713,3.0827,3.0541,3.0852,2.9924,3.0187,2.9959,2.9725,3.0465,3.0568,3.068,3.0492,3.0608,3.0426,3.0428,3.0277,3.0475,3.0466,3.063,3.0443,3.0393,3.0341,3.0626,3.0557,3.9372,3.6751,3.8305,3.9281,3.9141
neg_6241,Lactulose,metab_14936,-,-,HMDB0000740;MJDBOTE0001392,M+FA-H,C12H22O11,4.7574,C07064,neg,-,-,-,-,Organic oxygen compounds,Organooxygen compounds,387.1124333,0.07889082,0,43.1,-5.79064664,4618-18-2,Carbohydrates and carbohydrate conjugates,2.2134,4.4663,4.5939,4.2273,4.597,4.6733,4.6794,4.6196,4.5489,4.8179,4.5217,4.8515,4.6428,4.6741,4.666,4.7973,5.0259,5.0196,5.035,4.9337,4.406,4.0229,4.6165,4.2258,2.6637,2.4021,3.3641,2.7531,2.3121,3.4436,2.3156,2.2923,3.1241,3.4011,4.0717,3.8186,3.6413,2.6619,3.8757,2.7855,3.2271,3.9085,3.6302,3.794,3.8248,4.049,4.2941,4.1801,4.4168,4.4746,4.4793,4.4016,4.4522
neg_6243,15-Deacetylneosolaniol,metab_14938,-,-,HMDB0036157,2M+Hac-H,C17H24O7,4.7494,C02951,neg,-,-,-,-,Lipids and lipid-like molecules,Prenol lipids,739.3117913,0.161223556,0,73.8,-9.504422388,76348-84-0,Sesquiterpenoids,3.4506,3.4285,3.4809,4.0199,5.3341,5.0136,5.1506,5.0132,5.0513,5.0322,5.1257,4.9869,5.0024,4.8247,4.6306,5.0327,4.6558,4.633,4.7502,4.7174,4.8325,5.2607,4.9339,5.0729,3.6288,3.6402,3.6116,3.6427,3.5499,3.5762,3.5533,3.53,3.604,3.6143,3.6255,3.6067,3.6183,3.6001,3.6003,3.5852,3.605,3.6041,3.6205,3.6018,3.5968,3.5916,3.6201,3.6132,4.688,4.6017,4.667,4.6068,4.4998
neg_6250,Cholylglutamic acid,metab_14946,-,-,HMDB0242384,M+K-2H,C29H47NO8,4.7368,-,neg,-,-,-,-,Not Available,Not Available,574.2793123,0.062156159,0,51.4,1.004167743,-,Not Available,3.8786,4.7519,4.5419,4.9909,5.7245,4.3612,4.9168,4.6466,5.3341,5.7667,5.4261,5.6576,4.9511,5.3058,4.6309,4.6624,5.6814,5.6735,5.693,5.5851,4.1316,4.2711,4.7702,4.0786,4.0569,4.0683,4.0397,4.0707,3.9779,4.0043,3.9814,3.958,4.032,4.0423,4.0535,4.0348,4.0463,4.0281,4.0283,4.0133,4.033,4.0321,4.0486,4.0299,4.0248,4.0197,4.0481,4.0412,4.995,5.0115,5.0026,5.0504,5.0512
neg_6257,Mulberrofuran E,metab_14953,-,-,HMDB0041423,M+K-2H,C39H36O8,4.7323,-,neg,-,-,-,-,Phenylpropanoids and polyketides,2-arylbenzofuran flavonoids,669.1901858,0.06960546,0,52.4,0.889684023,89803-87-2,Not Available,5.5135,5.8909,5.9231,5.6544,5.8217,5.7547,5.5836,6.0039,5.5243,5.2773,5.4518,5.613,5.6241,5.7247,5.5632,5.6575,5.2215,5.2594,5.0818,5.2852,5.2915,4.9137,5.3093,5.1178,3.4055,3.4169,3.3883,3.4194,3.3266,3.664,3.33,3.4609,3.3807,3.391,3.4022,3.3834,3.8881,3.3816,4.2584,3.3619,3.5314,3.9644,3.5338,3.6041,3.9944,4.3482,3.9201,4.3158,5.3379,5.404,5.387,5.3953,5.3438
neg_6265,"Glucose-1,3-mannose oligosaccharide",metab_14962,-,-,HMDB0060068,M-H,C12H22O11,4.7188,C04147,neg,-,-,-,-,Organic oxygen compounds,Organooxygen compounds,341.1064409,0.066128097,0,62.1,-7.290394538,-,Carbohydrates and carbohydrate conjugates,4.536,4.4969,4.6327,3.9857,3.5711,3.8941,3.6704,4.0302,3.43,2.984,3.4861,3.4911,3.9697,3.9519,3.7707,3.6534,2.9221,2.9068,2.9216,3.4499,2.8084,2.8524,2.8533,2.8408,4.6651,4.503,4.7816,4.7876,4.9436,5.0906,5.1614,4.9391,5.1653,5.1807,5.1593,5.2919,5.4546,5.3845,5.4186,5.3317,5.7675,5.9468,5.8166,5.8932,5.8333,5.9022,5.9086,5.9262,4.8844,4.9327,4.9544,4.959,4.937
neg_6267,Zanamivir,metab_14964,-,-,HMDB0014698,M+Na-2H,C12H20N4O7,4.7188,C08095,neg,-,-,-,-,Organic acids and derivatives,Carboxylic acids and derivatives,353.1068422,0.053918633,0,67.6,-3.084868477,139110-80-8,Carboxylic acid derivatives,4.8247,4.761,4.8428,4.4218,4.1453,4.2904,4.1255,4.4255,4.1199,2.9302,4.0115,4.0771,4.1942,4.4358,4.0235,3.8602,3.3522,2.8867,2.9015,3.7811,3.3923,2.8323,3.2628,2.8207,4.8438,4.7242,4.9013,4.9788,5.1981,5.3063,5.3853,5.1941,5.2342,5.2697,5.3005,5.4193,5.6053,5.5602,5.5521,5.4808,5.9151,6.0996,5.9612,6.0723,5.8976,6.0252,6.0088,6.0418,5.0836,5.1189,5.1467,5.1353,5.1231
neg_6273,4-Methyl-umbelliferyl-N-acetyl-chitobiose,metab_14971,-,-,HMDB0246931,M+Na-2H,C26H34N2O13,4.7108,-,neg,-,-,-,-,Phenylpropanoids and polyketides,Coumarins and derivatives,603.1771168,0.15372463,0,78.1,-6.252401555,-,Coumarin glycosides,2.539,4.7891,5.1102,4.4497,5.048,4.9532,4.8449,5.207,2.6117,3.917,2.6065,4.639,4.7287,4.8941,4.7545,4.7767,4.0081,3.2954,2.6207,4.3169,4.8189,4.7372,4.9112,3.9173,2.7169,2.7283,2.6997,2.7307,4.2603,4.6212,4.8306,4.5245,2.6921,3.4493,4.1984,4.1319,4.7775,4.498,4.4974,4.2993,4.3338,4.7677,4.1109,4.5083,4.7289,4.4749,4.6955,4.9355,4.5019,4.5974,4.6123,4.6695,4.5309
neg_6280,Histidyltyrosine,metab_14979,-,-,HMDB0028897,2M+Hac-H,C15H18N4O4,4.7043,-,neg,-,-,-,-,Organic acids and derivatives,Carboxylic acids and derivatives,695.2847261,0.066168391,0,75.6,8.27470546,35979-00-1,"Amino acids, peptides, and analogues",2.9778,3.7797,3.9307,4.803,6.1792,5.9828,6.286,6.1113,5.6469,6.0633,5.8308,5.3522,5.9209,5.6514,5.6206,5.8449,5.4482,5.6784,5.6399,5.2862,5.6602,6.0995,5.6225,6.1084,3.1559,3.1673,3.1387,3.1698,3.077,3.1033,3.0804,3.0571,3.1311,3.1414,3.1526,3.1338,3.1454,3.1272,3.1274,3.1123,3.1321,3.1312,3.1476,3.129,3.2791,3.503,3.405,3.2124,5.6127,5.6778,5.6826,5.639,5.6472
neg_6281,N-succinyl-chitosan,metab_14980,-,-,HMDB0255242,M+K-2H,C22H37N3O15,4.7043,-,neg,-,-,-,-,Organic oxygen compounds,Organooxygen compounds,620.1662335,0.164132178,0,71.5,-8.297300129,-,Carbohydrates and carbohydrate conjugates,3.1795,4.8006,5.0938,4.4265,4.8726,4.8724,4.7276,5.1257,3.2524,3.8874,3.2472,4.6581,4.6113,4.6764,4.4902,4.7102,3.9345,3.2466,3.2613,4.1785,3.7991,3.1922,3.7491,3.1805,3.3578,3.3691,3.3405,3.5994,4.0442,4.5192,4.7285,4.5009,3.5637,3.4882,4.0368,4.0398,4.7573,4.6808,4.6105,4.246,4.4218,4.7713,4.0963,4.5687,4.6065,4.6274,4.5936,4.9465,4.3633,4.5092,4.455,4.3446,4.481
neg_6293,Ustiloxin C,metab_14993,-,-,HMDB0041053,M+FA-H,C23H34N4O10S,4.6848,-,neg,-,-,-,-,Organic acids and derivatives,Carboxylic acids and derivatives,603.1988393,0.161623498,0,67.4,1.920649881,158274-98-7,"Amino acids, peptides, and analogues",2.6881,4.1497,4.5056,3.8253,4.6938,4.3266,4.2375,4.6189,2.7608,3.2737,2.7556,4.0016,4.0984,4.2866,4.1247,4.1983,3.6497,3.3055,3.2403,3.647,5.4764,5.367,5.5486,4.5434,2.8661,2.8775,2.8489,2.8799,3.6814,3.8977,4.176,3.8218,2.8413,2.8515,3.5106,3.4843,4.0723,3.8469,3.85,3.6343,3.666,4.111,3.4418,3.8024,4.0685,3.7029,3.9965,4.3272,4.2963,4.3212,4.4501,4.3143,4.3013
neg_6296,Lappaol B,metab_14996,-,-,HMDB0302315,M-H,C31H34O9,4.6798,C17685,neg,-,-,-,-,Phenylpropanoids and polyketides,2-arylbenzofuran flavonoids,549.2151392,0.197233499,0,64.2,3.876516654,-,Not Available,3.0828,3.0608,3.1132,2.9978,4.99,4.648,5.3156,4.5738,3.1557,5.243,3.1505,3.5614,5.2263,4.8787,4.0438,4.2475,4.7094,5.0656,5.1571,4.0158,4.587,5.5897,4.332,5.4706,3.2611,3.2724,3.2438,3.2749,3.1821,3.7311,3.7641,3.1622,3.2362,3.2465,3.2577,3.239,4.484,3.2323,4.5524,3.4774,3.2372,4.6479,3.2527,3.2734,4.878,4.971,5.0264,4.9434,4.5064,4.6705,4.4473,4.5411,4.5594
neg_6297,Biotripyrrin-a,metab_14997,-,-,HMDB0003323,M-H,C25H27N3O6,4.6798,-,neg,-,-,-,-,Organoheterocyclic compounds,Pyrroles,464.1821951,0.118388154,0,59,-1.105173985,158649-79-7,Substituted pyrroles,3.088,3.0659,3.1183,3.003,4.3884,4.4338,4.3042,4.3138,3.1609,3.1986,3.1557,3.1549,4.5079,4.3997,4.7174,4.7014,4.3025,4.5649,4.268,3.9851,4.9498,5.3166,5.0569,4.649,3.2663,3.2776,3.249,3.2801,3.1873,3.2136,3.1907,3.1674,3.2414,3.2517,3.2629,3.2441,3.2557,3.2375,3.2377,3.2226,3.2424,3.2415,3.2579,3.2393,3.2342,3.229,3.2575,3.2506,4.1129,4.2099,4.0806,4.18,4.1653
neg_6304,Sibrafiban,metab_15006,-,-,HMDB0258287,M-H2O-H,C20H28N4O6,4.6718,-,neg,-,-,-,-,Benzenoids,Benzene and substituted derivatives,401.1861477,0.051090527,0,40.8,7.387401426,-,Benzoic acids and derivatives,3.257,3.6326,3.5137,3.1719,5.576,5.5766,5.4951,5.496,4.2508,4.8304,4.4084,4.4815,5.662,5.5832,5.834,5.8494,5.5655,5.734,5.5403,5.4414,6.0056,6.2944,6.1445,5.8474,3.4352,3.4466,3.418,3.4491,3.3562,3.3826,3.3597,3.3363,3.4104,3.4206,3.4318,3.4131,3.4246,3.4064,3.4067,3.3916,3.4113,3.4104,3.4269,3.4082,3.4031,3.398,3.4264,3.4196,5.5008,5.5404,5.4975,5.5462,5.5252
neg_6308,Allopurinol riboside,metab_15010,-,-,HMDB0000481,2M+Hac-H,C10H12N4O5,4.6657,-,neg,-,-,-,-,"Nucleosides, nucleotides, and analogues","Pyrazolo[3,4-d]pyrimidine glycosides",595.1728473,0.032193722,0,75.2,-4.742483221,16220-07-8,Not Available,5.0414,5.8523,6.1149,6.1216,6.0227,5.9697,5.9531,6.1693,5.5085,5.7811,5.5104,5.8351,5.8334,5.9561,5.8173,5.7638,5.4854,5.7728,5.4623,5.5908,5.4036,5.2221,5.3373,4.7821,6.0169,5.7128,5.9874,6.2138,6.3232,6.4631,6.4864,6.3061,6.1471,6.1748,6.3036,6.3248,6.5073,6.4139,6.4844,6.4109,6.6038,6.8417,6.6724,6.7928,6.744,6.9352,6.7934,6.9592,6.0797,6.1086,6.1114,6.1016,6.1156
neg_6313,"DG(2:0/0:0/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))",metab_15016,-,-,HMDB0297009,M+K-2H,C27H40O6,4.6512,-,neg,-,-,-,-,Not Available,Not Available,497.2291265,0.079903336,0,48.7,-4.274950674,-,Not Available,4.7278,5.1108,5.1256,5.3426,5.2297,5.1013,5.0954,5.0827,4.9912,5.1285,4.8547,5.0591,5.2099,5.66,5.6428,5.4941,4.9904,5.078,5.2539,5.5289,5.4759,5.4353,5.7378,5.3917,4.5187,4.5301,4.5015,4.5326,4.4397,4.4661,4.4432,4.4198,4.4939,4.5041,4.5154,4.4966,4.5081,4.4899,4.4902,4.4751,4.4948,4.4939,4.5104,4.4917,4.4866,4.4815,4.5099,4.5031,4.966,4.9801,5.0439,5.0274,5.0362
neg_6315,Kuwanon L,metab_15018,-,-,HMDB0030121,M+Cl,C35H30O11,4.6447,-,neg,-,-,-,-,Phenylpropanoids and polyketides,Flavonoids,661.1456986,0.186359347,0,69,-4.015577219,88524-65-6,Flavans,3.64,4.5122,5.0154,5.5856,4.3396,4.4597,4.2191,3.8344,4.7218,5.161,4.7282,4.8965,4.3913,4.0037,4.3655,3.6611,4.5258,5.2039,4.7012,4.3942,3.9415,4.2095,4.0795,3.641,3.8183,3.8297,3.8011,3.8322,3.7393,3.7657,3.7428,3.7194,3.7935,3.8037,3.8149,3.7962,3.8077,3.7895,3.7897,3.7747,3.7944,3.7935,3.81,3.7913,3.7862,3.7811,3.8095,3.8026,4.4378,4.2947,4.3654,4.2959,4.4708
neg_6319,Indoxam,metab_15022,-,-,HMDB0249977,M+FA-H,C27H24N2O5,4.6447,-,neg,-,-,-,-,Benzenoids,Benzene and substituted derivatives,501.1668712,0.143920018,0,59.4,0.321139816,-,Biphenyls and derivatives,2.666,2.6439,2.6962,2.581,4.4662,3.8184,3.6296,4.0712,3.6608,3.5376,3.1325,4.4648,4.4997,4.7896,5.1156,4.954,5.1357,5.0011,5.0167,4.8714,5.0497,5.4286,5.4263,5.8989,2.844,2.8554,2.8268,2.8578,2.7651,2.7914,2.7686,2.7452,2.8192,2.8294,2.8406,2.8219,2.8334,2.8152,2.8155,2.8004,2.8201,3.233,2.8357,3.268,4.5779,3.7717,4.5469,4.1422,4.5156,4.5382,4.5859,4.6351,4.6633
neg_6321,6-Hydroxypseudooxynicotine,metab_15024,map01100;map00760,Metabolic pathways;Nicotinate and nicotinamide metabolism,HMDB0240264,2M+FA-H,C10H14N2O2,4.6447,C01297,neg,-,-,Metabolism;Metabolism,Global and overview maps;Metabolism of cofactors and vitamins,Organic oxygen compounds,Organooxygen compounds,433.2126845,0.022561862,0,51.3,8.825721573,7424-35-3,Carbonyl compounds,4.0366,5.0434,5.2335,5.1707,6.2196,6.1273,6.2105,6.166,5.8698,6.0809,6.007,5.8858,6.0388,6.0787,6.1848,6.0974,6.0253,6.1919,6.2175,5.9287,5.8353,6.2528,6.0409,6.3967,3.1557,3.1671,3.3934,3.3919,3.0768,3.2807,3.0802,3.0569,3.1309,3.2789,3.2684,3.3239,3.8853,3.5792,3.5625,4.0701,3.1319,3.1756,3.1474,3.1287,3.1237,3.487,3.5242,3.1401,5.8807,5.9028,5.9052,5.9007,5.9018
neg_6324,Dalfopristin,metab_15027,-,-,HMDB0015566,M+Cl,C34H50N4O9S,4.6396,C08033,neg,-,-,-,-,Phenylpropanoids and polyketides,Macrolide lactams,725.2957514,0.05470024,0,70.4,-5.070116273,112362-50-2,Not Available,4.4985,4.4764,4.6403,5.4277,6.363,6.3868,6.6652,6.4246,6.1108,6.4998,6.3659,5.8412,6.3499,6.0178,5.9476,6.2724,5.8701,6.0618,6.0038,5.7419,5.9963,6.4293,5.9716,6.3557,4.6768,4.6882,4.6596,4.6907,4.5978,4.6242,4.6013,4.5779,4.652,4.6622,4.6734,4.6547,4.6662,4.648,4.6483,4.6332,4.6529,4.652,4.6685,4.6498,4.6447,4.6396,4.668,4.6612,6.0327,6.0351,6.0673,6.0711,6.0872
neg_6330,"2',6'-Dihydroxy-4'-methoxyacetophenone",metab_15034,-,-,HMDB0029646,M-H,C9H10O4,4.6396,C10680,neg,-,-,-,-,Organic oxygen compounds,Organooxygen compounds,181.0520103,0.083975736,77,0,7.568628973,7507-89-3,Carbonyl compounds,3.4481,3.6567,3.6581,3.507,3.9117,3.921,3.9903,3.8988,3.7613,3.9221,3.9003,3.8221,3.789,3.9973,4.2758,4.1363,4.0721,4.045,3.984,3.9687,3.9467,4.126,4.1557,4.0972,3.995,3.9786,4.096,4.1759,4.0936,4.1112,4.091,4.0307,4.1572,4.0858,4.0868,3.9635,3.9848,3.7913,3.9131,3.9263,3.9608,3.9995,3.8415,3.9458,4.0553,4.0049,3.9493,4.0183,4.0151,3.9457,3.9347,3.937,3.9355
neg_6338,Anigorootin,metab_15042,-,-,HMDB0033185,M-H,C38H22O6,4.6266,-,neg,-,-,-,-,Phenylpropanoids and polyketides,Isoflavonoids,573.1342163,0.095179189,0,41.4,-0.253835172,221287-38-3,Isoflavans,0.3078,1.5749,1.3069,0.2667,5.3643,4.9723,5.1363,5.0717,0.3464,4.6152,0.3435,3.7247,4.7902,4.9981,5.2782,5.2183,4.6516,4.8794,4.899,4.1344,4.7507,5.3726,4.8398,5.2258,0.4075,0.4144,0.3971,0.416,0.3611,0.3762,0.3631,0.35,0.3925,0.3986,0.4054,0.3941,0.4011,0.3902,0.3903,0.3814,0.3931,0.3925,0.4024,0.3912,0.3882,0.3852,1.213,0.398,4.5551,4.6231,4.6647,4.6526,4.6436
neg_6347,3-Keto-b-D-galactose,metab_15052,-,-,HMDB0001385,3M-H,C6H10O6,4.6206,C05394,neg,-,-,-,-,Organic oxygen compounds,Organooxygen compounds,533.1358474,0.033366146,0,70.5,-0.168967495,-,Carbohydrates and carbohydrate conjugates,6.357,6.8121,6.9396,6.6723,6.4422,6.5222,6.5395,6.5584,6.9614,6.4637,6.8032,6.8498,7.1302,7.2359,6.8301,6.9718,6.8788,6.2911,6.573,7.3681,7.469,6.7764,7.4232,6.4475,4.3899,5.0228,5.401,5.0348,4.807,4.9544,5.2188,4.7117,6.2134,6.085,6.0853,6.1332,5.824,5.9125,6.0049,5.662,5.7122,5.8028,5.75,5.677,5.8402,5.7395,5.5197,5.4574,6.8088,6.8196,6.8479,6.824,6.8229
neg_6348,1-Hydroxymethylnaphthalene,metab_15053,-,-,HMDB0060322,2M+Hac-H,C11H10O,4.6206,C14089,neg,-,-,-,-,Benzenoids,Naphthalenes,375.160019,0.046275125,0,48.5,-0.511929091,4780-79-4,Not Available,1.7323,3.8705,4.109,3.5343,4.4141,4.5316,4.833,4.5846,4.6408,4.4397,4.8195,4.9095,4.7217,5.0928,4.8703,4.6547,5.0544,4.3121,4.611,5.1611,4.807,4.6081,5.0137,4.6399,1.9079,1.9192,1.8909,1.9216,1.83,1.856,1.8334,1.8104,1.8834,1.9639,1.9046,2.4999,2.3609,1.8795,1.8797,1.8648,2.8312,3.1125,2.8506,2.9833,1.8762,1.8712,1.8992,2.5307,4.5711,4.5704,4.6056,4.5989,4.5595
neg_636,Threonylmethionine,metab_15066,-,-,HMDB0029067,"M-H, M+Na-2H",C9H18N2O4S,3.1666,-,neg,-,-,-,-,Organic acids and derivatives,Carboxylic acids and derivatives,271.0729401,0.033884116,0,30.8,-1.822294921,90729-28-5,"Amino acids, peptides, and analogues",4.6612,4.6151,4.8469,4.4523,3.906,4.0471,3.7756,4.0177,4.5476,4.3545,4.3627,4.7573,4.4496,5.1801,4.0908,4.0157,3.7222,4.8551,4.7971,3.5885,5.1025,5.4337,4.7406,5.4122,4.137,4.3448,4.467,4.438,3.8731,3.9955,4.1424,3.9277,4.6466,4.7785,4.667,4.8192,5.1324,4.9744,4.9271,4.7375,4.5352,4.6451,4.2243,4.5727,4.9779,4.6506,4.8611,4.8402,4.7605,4.7661,4.7783,4.772,4.7982
